"","X.1","Device_ID","Winter","PP_Shoot","Habitat","case_","ceh_broad","Case","weight","Used","weight2","gbg_dist_points"
"5402",5402,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1065.35121162007
"5403",5403,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,910.874307838747
"5404",5404,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,182.67790670623
"5405",5405,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,44.5911928614498
"5406",5406,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2933.44946871409
"5407",5407,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2608.03791201857
"5408",5408,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1213.44241858768
"5409",5409,"BARN12",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1094.31086722404
"5410",5410,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1147.44263369623
"5411",5411,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,135.020868182395
"5412",5412,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,537.070389321684
"5413",5413,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1933.98912878373
"5414",5414,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1331.39533102474
"5415",5415,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1365.6826224924
"5416",5416,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3008.62031619574
"5417",5417,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,341.577542250465
"5418",5418,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,130.776905406275
"5419",5419,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2203.74188583313
"5420",5420,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,253.937150625257
"5421",5421,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1722.26803304958
"5422",5422,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,683.984287912407
"5423",5423,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1061.15153979883
"5424",5424,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1276.02883645151
"5425",5425,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,987.052913859163
"5426",5426,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1935.38537006363
"5427",5427,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1538.53809232469
"5428",5428,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1621.74316108449
"5429",5429,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,248.002217720151
"5430",5430,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1200.20402645989
"5431",5431,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,207.614098541378
"5432",5432,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,664.520603635227
"5433",5433,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,1835.65903590214
"5434",5434,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,500.110879089287
"5435",5435,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1781.19914117652
"5436",5436,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1408.19299264884
"5437",5437,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,437.013316710285
"5438",5438,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,173.382594606084
"5439",5439,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,686.800935829774
"5440",5440,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,945.826415117343
"5441",5441,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,76.1565218340627
"5442",5442,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1207.53105363954
"5443",5443,"BARN12",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1111.76953228975
"5444",5444,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,415.157362302499
"5445",5445,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,1471.64535893858
"5446",5446,"BARN12",2019,"post","19",FALSE,"saltmarsh_coastal",0,1,"Avail",1,330.785069250935
"5447",5447,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1485.63650936637
"5448",5448,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,72.2808300308112
"5449",5449,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,934.721011678996
"5450",5450,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,542.014497445378
"5451",5451,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2496.11640686584
"5452",5452,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1217.57224753405
"5453",5453,"BARN12",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,2807.69973658943
"5454",5454,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,38.9818729340546
"5455",5455,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,78.3087898282788
"5456",5456,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,367.017770321311
"5457",5457,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,146.478572339773
"5458",5458,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2530.80289398966
"5459",5459,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1124.36663326848
"5460",5460,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,339.478231175989
"5461",5461,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,386.045690615867
"5462",5462,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,352.74319545706
"5463",5463,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,218.641588777404
"5464",5464,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,758.227845134642
"5465",5465,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,840.023431371
"5466",5466,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1782.01321657291
"5467",5467,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,68.0656559406678
"5468",5468,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,734.808855699653
"5469",5469,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1814.05206395216
"5470",5470,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,340.792594429684
"5471",5471,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1161.72965823863
"5472",5472,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,541.219014085257
"5473",5473,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2339.99399258628
"5474",5474,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,264.061174925039
"5475",5475,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,872.640526577992
"5476",5476,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,439.938015277412
"5477",5477,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3419.84499912151
"5478",5478,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,276.942803044395
"5479",5479,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1068.98511179876
"5480",5480,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,4273.16567498
"5481",5481,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1096.71791460335
"5482",5482,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,233.248553223601
"5483",5483,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,487.964676259756
"5484",5484,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,662.997894099916
"5485",5485,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,890.036729327237
"5486",5486,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2559.09584293973
"5487",5487,"BARN12",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,700.656268520523
"5488",5488,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1082.13762800223
"5489",5489,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,488.809132331646
"5490",5490,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,437.12582312759
"5491",5491,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,495.559509205224
"5492",5492,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1853.06237699116
"5493",5493,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,3079.58182936261
"5494",5494,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,44.090593082078
"5495",5495,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1003.17452211312
"5496",5496,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1014.66790479371
"5497",5497,"BARN12",2019,"post","19",FALSE,"saltmarsh_coastal",0,1,"Avail",1,2054.58010282544
"5498",5498,"BARN12",2019,"post","7",FALSE,"other_grassland",0,1,"Avail",1,2929.22451951144
"5499",5499,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,144.98677246517
"5500",5500,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,291.847593372667
"5501",5501,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,910.625637018796
"5502",5502,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1017.70363766756
"5503",5503,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2491.89655955628
"5504",5504,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,883.088914327455
"5505",5505,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,669.871252808881
"5506",5506,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1867.30150231249
"5507",5507,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1092.43675524187
"5508",5508,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1435.23108177994
"5509",5509,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,464.871378202342
"5510",5510,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3308.80216099725
"5511",5511,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,41.717080078979
"5512",5512,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2669.61682999661
"5513",5513,"BARN12",2019,"post","20",FALSE,"other",0,1,"Avail",1,1255.19167439752
"5514",5514,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2276.883246293
"5515",5515,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,1619.36592541871
"5516",5516,"BARN12",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,868.426264054531
"5517",5517,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3542.36001139628
"5518",5518,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,986.288582401857
"5519",5519,"BARN12",2019,"post","7",FALSE,"other_grassland",0,1,"Avail",1,2418.67862431835
"5520",5520,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,798.756266676254
"5521",5521,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1543.13309530423
"5522",5522,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,958.409685245615
"5523",5523,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2448.08798574927
"5524",5524,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1317.43574576387
"5525",5525,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1967.17969438929
"5526",5526,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1160.55816532527
"5527",5527,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,114.177179957853
"5528",5528,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2258.20156403941
"5529",5529,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,747.159891237171
"5530",5530,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,52.6083770558134
"5531",5531,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,164.874068642705
"5532",5532,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,354.574189397911
"5533",5533,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1079.73190589421
"5534",5534,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,1167.65560249678
"5535",5535,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1335.74271567872
"5536",5536,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,38.9471144633891
"5537",5537,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1516.89445820555
"5538",5538,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,488.227471646988
"5539",5539,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,34.2224394735073
"5540",5540,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2074.04172065613
"5541",5541,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,544.350801976483
"5542",5542,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3009.24460143321
"5543",5543,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,181.069395386703
"5544",5544,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2775.13720240206
"5545",5545,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,620.614154425269
"5546",5546,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,302.526602860214
"5547",5547,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,156.532996837335
"5548",5548,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1312.10046517928
"5549",5549,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1509.48146258509
"5550",5550,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1024.93103545862
"5551",5551,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,508.082941721373
"5552",5552,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,143.584217805484
"5553",5553,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1622.8542200202
"5554",5554,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,1339.85250549913
"5555",5555,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1032.89960290699
"5556",5556,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1491.83917983343
"5557",5557,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2324.67402966401
"5558",5558,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,863.53332977449
"5559",5559,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2211.3707889189
"5560",5560,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,737.105704372955
"5561",5561,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,154.599678516382
"5562",5562,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2057.23538635234
"5563",5563,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1411.80434573778
"5564",5564,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1810.24620953942
"5565",5565,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,635.616773651372
"5566",5566,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,472.45405412757
"5567",5567,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2292.64634752852
"5568",5568,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1118.51094520476
"5569",5569,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1293.9963059814
"5570",5570,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,621.097970979544
"5571",5571,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1699.1445773371
"5572",5572,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,25.2963511968607
"5573",5573,"BARN12",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,1114.86782721701
"5574",5574,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2146.03062131448
"5575",5575,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,655.54251699639
"5576",5576,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,539.334261108678
"5577",5577,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,165.96157293119
"5578",5578,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,237.306471401034
"5579",5579,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,438.928800860053
"5580",5580,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,804.490925671011
"5581",5581,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3898.31842891334
"5582",5582,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,635.030816385084
"5583",5583,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3976.01698381461
"5584",5584,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,754.235796317266
"5585",5585,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1812.50348597382
"5586",5586,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,648.542063579571
"5587",5587,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,176.353427447439
"5588",5588,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,359.393639109292
"5589",5589,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,403.260941622912
"5590",5590,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,4338.12959585359
"5591",5591,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1080.14445271984
"5592",5592,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,188.940130079117
"5593",5593,"BARN12",2019,"post","7",FALSE,"other_grassland",0,1,"Avail",1,2089.69603765634
"5594",5594,"BARN12",2019,"post","2",FALSE,"other",0,1,"Avail",1,869.838710278332
"5595",5595,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1402.74557561945
"5596",5596,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,673.067331677477
"5597",5597,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,101.349403230908
"5598",5598,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,488.04185071841
"5599",5599,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1308.70894854459
"5600",5600,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,260.571126368342
"5601",5601,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,7.36769635351888
"5602",5602,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,881.13567860944
"5603",5603,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1782.34166988281
"5604",5604,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2699.83622713322
"5605",5605,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,545.686830966639
"5606",5606,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,971.370804266203
"5607",5607,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,195.930991578947
"5608",5608,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,129.077095181775
"5609",5609,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1508.21810807268
"5610",5610,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1711.61171716336
"5611",5611,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1701.5082036771
"5612",5612,"BARN12",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,298.108606795139
"5613",5613,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2181.90927617711
"5614",5614,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,432.380296262492
"5615",5615,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,637.724115397307
"5616",5616,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1056.0455190043
"5617",5617,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,411.392837070701
"5618",5618,"BARN12",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,1371.01428846186
"5619",5619,"BARN12",2019,"post","19",FALSE,"saltmarsh_coastal",0,1,"Avail",1,2.75405170319774
"5620",5620,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,1614.15443594493
"5621",5621,"BARN12",2019,"post","11",FALSE,"bog",0,1,"Avail",1,868.052381421871
"5622",5622,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,325.558749476162
"5623",5623,"BARN12",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,3269.98789646965
"5624",5624,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,2647.23572944023
"5625",5625,"BARN12",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,312.270501630339
"5626",5626,"BARN12",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,86.4565130332522
"5627",5627,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,129.607767920674
"5628",5628,"BARN12",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,206.941510419061
"5629",5629,"BARN12",2019,"post","1",FALSE,"other",0,1,"Avail",1,632.281769025947
"5630",5630,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,941.390870839192
"5631",5631,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,3148.74677863344
"5632",5632,"BARN12",2019,"post","check",FALSE,"other",0,1,"Avail",1,1641.8976927229
"5633",5633,"BARN12",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,398.738494043935
